112.74163,-8.13352
112.7416,-8.13352
112.74156,-8.13353
112.74153,-8.13355
112.74147,-8.13357
112.74142,-8.13359
112.74135,-8.1336
112.7413,-8.13361
112.74127,-8.13361
112.7412,-8.13361
112.74108,-8.13358
112.741,-8.13356
112.74091,-8.13353
112.74046,-8.13338
112.73994,-8.13322
112.73963,-8.13312
112.7394,-8.13304
112.73929,-8.133
112.73924,-8.13302
112.73923,-8.13301
112.73922,-8.133
112.7392,-8.13299
112.73913,-8.13296
112.7388,-8.13289
112.73845,-8.13282
112.73824,-8.13277
112.73821,-8.13276
112.73817,-8.13275
112.73795,-8.1327
112.73774,-8.13266
112.73754,-8.13262
112.73742,-8.13259
112.73728,-8.13258
112.73718,-8.13256
112.737,-8.13252
112.73681,-8.13248
112.73666,-8.13246
112.73656,-8.13245
112.73649,-8.13244
112.73639,-8.13245
112.7362,-8.13247
112.73605,-8.13249
112.73602,-8.1325
112.73588,-8.13252
112.73585,-8.13253
112.73565,-8.13257
112.73537,-8.13264
112.73516,-8.13269
112.73505,-8.13271
112.73496,-8.13273
112.73481,-8.13274
112.73462,-8.13275
112.7346,-8.13275
112.73437,-8.13275
112.73423,-8.13275
112.73406,-8.13275
112.73389,-8.13275
112.73371,-8.13276
112.73359,-8.13275
112.73347,-8.13274
112.73337,-8.13273
112.73328,-8.13272
112.73317,-8.13269
112.73315,-8.13269
112.73308,-8.13266
112.73297,-8.13262
112.73283,-8.13256
112.73281,-8.13255
112.73272,-8.13251
112.7326,-8.13246
112.73249,-8.13241
112.73248,-8.13241
112.73239,-8.13237
112.73226,-8.13233
112.7319,-8.13222
112.73179,-8.13219
112.73169,-8.13216
112.73154,-8.13211
112.73144,-8.13207
112.73143,-8.13207
112.73137,-8.13203
112.7313,-8.13199
112.73128,-8.13199
112.73125,-8.13197
112.7312,-8.13191
112.73115,-8.13186
112.73107,-8.13177
112.73099,-8.13167
112.73093,-8.13158
112.73088,-8.13151
112.73078,-8.13137
112.73065,-8.13119
112.73061,-8.13114
112.73054,-8.13104
112.73051,-8.131
112.73047,-8.13096
112.73043,-8.13092
112.73035,-8.13087
112.73026,-8.13079
112.73023,-8.13077
112.73014,-8.13072
112.73007,-8.13068
112.73,-8.13064
112.72987,-8.13057
112.72972,-8.13049
112.72964,-8.13046
112.72952,-8.13045
112.72941,-8.13049
112.72938,-8.13052
112.72928,-8.13059
112.72924,-8.13062
112.72921,-8.13064
112.72917,-8.13065
112.72914,-8.13066
112.7291,-8.13066
112.72906,-8.13065
112.72901,-8.13063
112.72898,-8.13062
112.72894,-8.13061
112.72886,-8.13055
112.72875,-8.13049
112.72866,-8.13046
112.72857,-8.13045
112.72843,-8.13042
112.72829,-8.13041
112.72821,-8.1304
112.72817,-8.13038
112.72813,-8.13037
112.72812,-8.13036
112.72806,-8.13033
112.72799,-8.13028
112.7279,-8.13022
112.72781,-8.13013
112.72777,-8.13009
112.72775,-8.13005
112.72774,-8.13
112.72774,-8.12994
112.72774,-8.12989
112.72775,-8.12981
112.72777,-8.12972
112.7278,-8.12965
112.7278,-8.12964
112.72781,-8.1296
112.72781,-8.12956
112.72781,-8.12953
112.72781,-8.12949
112.72779,-8.12946
112.72777,-8.12943
112.72773,-8.12939
112.72771,-8.12937
112.72768,-8.12933
112.72765,-8.1293
112.72763,-8.12925
112.72761,-8.1292
112.72759,-8.12912
112.72758,-8.12903
112.72756,-8.12898
112.72754,-8.12893
112.72753,-8.12891
112.72751,-8.12888
112.72749,-8.12885
112.72746,-8.12883
112.72744,-8.12881
112.72741,-8.1288
112.72738,-8.1288
112.72734,-8.12879
112.72731,-8.12879
112.72723,-8.12879
112.72706,-8.12878
112.72691,-8.12877
112.72677,-8.12876
112.72661,-8.12873
112.7265,-8.12871
112.72643,-8.12868
112.72636,-8.12866
112.72626,-8.12861
112.72615,-8.12854
112.72596,-8.12842
112.7259,-8.12839
112.72554,-8.1282
112.72536,-8.12811
112.72521,-8.12842
112.72518,-8.1285
112.72497,-8.12902
112.7248,-8.1294
112.72471,-8.12962
112.72466,-8.12973
112.72462,-8.12981
112.72453,-8.12997
112.72443,-8.13018
112.72437,-8.13032
112.72419,-8.13075
112.72411,-8.13093
112.72401,-8.13115
112.72391,-8.13139
112.72378,-8.13169
112.72365,-8.13196
112.72363,-8.132
112.72361,-8.13205
112.72353,-8.13223
112.72341,-8.13253
112.72339,-8.13258
112.72325,-8.13291
112.72314,-8.13316
112.72309,-8.13327
112.723,-8.13346
112.72296,-8.13354
112.72278,-8.13394
112.72263,-8.13427
112.72248,-8.13461
112.72245,-8.13467
112.7224,-8.13478
112.72232,-8.13494
112.72219,-8.13519
112.72209,-8.1354
112.72204,-8.13558
112.72199,-8.13574
112.72196,-8.13585
112.72193,-8.13596
112.72188,-8.13615
112.72185,-8.13633
112.72179,-8.13669
112.72174,-8.13698
112.72171,-8.13726
112.72168,-8.13759
112.72166,-8.13785
112.72166,-8.13802
112.72165,-8.13829
112.72164,-8.13861
112.72162,-8.13908
112.7216,-8.13969
112.72159,-8.1398
112.72157,-8.1402
112.72154,-8.14056
112.72154,-8.14059
112.72154,-8.14064
112.72153,-8.14077
112.72152,-8.14104
112.72146,-8.14191
112.72143,-8.14241
112.72143,-8.14242
112.72141,-8.14256
112.72141,-8.14259
112.72138,-8.1429
112.72134,-8.14328
112.72134,-8.14331
112.72126,-8.14403
112.72122,-8.14435
112.72116,-8.14492
112.72109,-8.14545
112.72109,-8.14549
112.721,-8.14605
112.72095,-8.1463
112.72093,-8.14639
112.72088,-8.14662
112.72079,-8.14715
112.72077,-8.14728
112.72077,-8.1473
112.7207,-8.14774
112.72068,-8.14787
112.72063,-8.14818
112.7206,-8.1484
112.72057,-8.14858
112.72054,-8.14872
112.72049,-8.14892
112.72045,-8.14905
112.72041,-8.14914
112.72036,-8.14927
112.72026,-8.14953
112.72017,-8.14971
112.72013,-8.1498
112.71985,-8.15035
112.71934,-8.15136
112.7192,-8.15163
112.71897,-8.15204
112.71879,-8.15238
112.71851,-8.15287
112.71838,-8.15314
112.71822,-8.15343
112.71819,-8.15348
112.71807,-8.15372
112.71803,-8.1538
112.71787,-8.15408
112.71749,-8.15476
112.71731,-8.15511
112.71703,-8.15558
112.71699,-8.15565
112.71694,-8.15576
112.71661,-8.15665
112.71638,-8.15729
112.71625,-8.15763
112.71608,-8.158
112.7159,-8.15838
112.71576,-8.15866
112.71567,-8.15891
112.71565,-8.15897
112.71545,-8.15945
112.71526,-8.1599
112.71514,-8.1602
112.71499,-8.16054
112.71497,-8.16059
112.71475,-8.16119
112.71475,-8.1612
112.7145,-8.1618
112.71442,-8.16199
112.71424,-8.16242
112.71402,-8.16292
112.71372,-8.16368
112.71372,-8.16369
112.71349,-8.1643
112.71325,-8.16491
112.71313,-8.16521
112.7131,-8.16529
112.71304,-8.16544
112.71279,-8.16599
112.71256,-8.1664
112.7124,-8.16662
112.71231,-8.16676
112.71221,-8.16688
112.71209,-8.16699
112.71209,-8.167
112.71205,-8.16704
112.71199,-8.16708
112.71196,-8.1671
112.71191,-8.16712
112.71188,-8.16713
112.71181,-8.16716
112.7118,-8.16716
112.71173,-8.16717
112.71169,-8.16718
112.7116,-8.1672
112.71151,-8.16722
112.7115,-8.16722
112.71139,-8.16724
112.71133,-8.16725
112.71116,-8.16729
112.71108,-8.16731
112.7109,-8.16735
112.71055,-8.16741
112.71012,-8.1675
112.70975,-8.16756
112.70942,-8.16764
112.70908,-8.1677
112.70873,-8.16776
112.70829,-8.16786
112.70826,-8.16787
112.70766,-8.16797
112.70714,-8.16805
112.70694,-8.16812
112.70662,-8.16827
112.70645,-8.16839
112.70627,-8.16852
112.70618,-8.16861
112.70603,-8.16877
112.706,-8.16881
112.70587,-8.16915
112.70583,-8.16927
112.70575,-8.16954
112.70574,-8.16958
112.7057,-8.16968
112.7056,-8.16996
112.70529,-8.17071
112.70528,-8.17072
112.70519,-8.17093
112.70513,-8.17111
112.70425,-8.17097
112.70391,-8.17088
112.70364,-8.17081
112.70344,-8.17076
112.70306,-8.1707
112.70268,-8.17061
112.7022,-8.17045
112.70203,-8.17041
112.70189,-8.17037
112.70181,-8.17035
112.70091,-8.17019
112.70036,-8.17007
112.70029,-8.17006
112.69995,-8.16999
112.69975,-8.16993
112.69943,-8.16986
112.69923,-8.16982
112.69912,-8.1698
112.69845,-8.16964
112.69838,-8.16962
112.69825,-8.16958
112.6981,-8.16953
112.69779,-8.16943
112.69762,-8.16937
112.6974,-8.16929
112.69709,-8.16917
112.697,-8.16913
112.69676,-8.16902
112.69657,-8.16893
112.6964,-8.16884
112.69595,-8.16862
112.69592,-8.1686
112.69551,-8.16839
112.69525,-8.16826
112.69489,-8.16807
112.69411,-8.16768
112.69346,-8.16736
112.6931,-8.16719
112.69242,-8.16687
112.6921,-8.16671
112.69187,-8.16658
112.69163,-8.16692
112.69139,-8.16725
112.69132,-8.16733
112.69125,-8.16741
112.69098,-8.16786
112.69072,-8.16815
112.69016,-8.16893
112.69013,-8.16897
112.68958,-8.1698
112.68954,-8.16985
112.68934,-8.17012
112.68931,-8.17015
112.68912,-8.17042
112.68907,-8.1705
112.68867,-8.17095
112.68797,-8.1717
112.68735,-8.17231
112.68681,-8.17283
112.68652,-8.17317
112.68627,-8.17349
112.68626,-8.17352
112.68571,-8.17422
112.68569,-8.17425
112.68513,-8.175
112.68498,-8.17519
112.68447,-8.17583
112.68429,-8.17606
112.68393,-8.17583
112.68363,-8.17564
112.68315,-8.17534
112.68306,-8.17529
112.68223,-8.17476
112.68197,-8.1746
112.68177,-8.17447
112.68128,-8.17415
112.68112,-8.174
112.68098,-8.17384
112.68097,-8.17381
112.68095,-8.17377
112.68093,-8.17372
112.68092,-8.17369
112.6809,-8.17364
112.68087,-8.17353
112.6808,-8.1733
112.68074,-8.17306
112.68068,-8.17287
112.68065,-8.17278
112.68059,-8.17264
112.68057,-8.17261
112.68047,-8.17242
112.68033,-8.17223
112.68021,-8.17213
112.68012,-8.17207
112.68002,-8.17203
112.67992,-8.17199
112.67979,-8.17197
112.67963,-8.17195
112.67949,-8.17194
112.67921,-8.17192
112.67918,-8.17192
112.67892,-8.1719
112.6781,-8.1719
112.67761,-8.1719
112.67703,-8.17193
112.6762,-8.17192
112.67585,-8.17193
112.67387,-8.17191
112.67369,-8.17188
112.6734,-8.17187
112.67292,-8.17188
112.67206,-8.17197
112.67188,-8.172
112.67134,-8.17209
112.67107,-8.17213
112.67044,-8.17217
112.67034,-8.17217
112.67002,-8.17215
112.66944,-8.17211
112.66937,-8.17211
112.66905,-8.17209
112.66889,-8.17209
112.6688,-8.17209
112.66869,-8.1721
112.66851,-8.17213
112.66847,-8.17213
112.66831,-8.17217
112.66755,-8.17259
112.66725,-8.17273
112.66629,-8.17325
112.6662,-8.1733
112.66615,-8.17333
112.6661,-8.17336
112.66556,-8.17365
112.6654,-8.17372
112.66535,-8.17374
112.6653,-8.17375
112.66525,-8.17376
112.66516,-8.17377
112.66512,-8.17377
112.66508,-8.17376
112.66505,-8.17376
112.665,-8.17374
112.66496,-8.17373
112.66485,-8.17369
112.6646,-8.17359
112.66415,-8.1734
112.66361,-8.17317
112.66336,-8.17307
112.66313,-8.17296
112.66309,-8.17294
112.66295,-8.17288
112.66233,-8.17263
112.66215,-8.17255
112.66209,-8.17252
112.66201,-8.1725
112.662,-8.1725
112.66193,-8.17248
112.6618,-8.17246
112.66166,-8.17245
112.66153,-8.17245
112.66088,-8.1725
112.66061,-8.17251
112.66049,-8.17251
112.65999,-8.17254
112.6598,-8.17255
112.65901,-8.17261
112.65867,-8.17263
112.65788,-8.17268
112.6576,-8.1727
112.65692,-8.17276
112.6567,-8.17277
112.65593,-8.17282
112.65479,-8.17289
112.65478,-8.17289
112.65474,-8.1729
112.65457,-8.1729
112.6545,-8.17291
112.65407,-8.17294
112.6533,-8.17301
112.65322,-8.17301
112.65273,-8.17305
112.65218,-8.17307
112.65207,-8.17307
112.65091,-8.17306
112.65051,-8.17303
112.6504,-8.17302
112.65035,-8.17302
112.64899,-8.1728
112.64873,-8.17276
112.64826,-8.1727
112.64799,-8.1727
112.64793,-8.17272
112.64789,-8.17273
112.64782,-8.17276
112.64768,-8.17282
112.64742,-8.17294
112.64733,-8.17298
112.64682,-8.17329
112.64661,-8.17341
112.6465,-8.17346
112.64638,-8.17353
112.64593,-8.17377
112.64544,-8.17403
112.64524,-8.17414
112.64447,-8.17455
112.64419,-8.17471
112.64364,-8.17499
112.64281,-8.17544
112.64204,-8.17586
112.64098,-8.17642
112.64085,-8.17649
112.63988,-8.17701
112.63968,-8.17712
112.63938,-8.1773
112.63918,-8.17739
112.63893,-8.17753
112.63888,-8.17755
112.63882,-8.17758
112.6385,-8.17771
112.63739,-8.1772
112.63726,-8.17714
112.637,-8.1771
112.63654,-8.17687
112.63525,-8.17625
112.63458,-8.17595
112.63393,-8.17566
112.63376,-8.17559
112.63335,-8.17541
112.63286,-8.1752
112.63268,-8.17513
112.63232,-8.17497
112.63227,-8.17495
112.63217,-8.17491
112.63189,-8.17479
112.63095,-8.17439
112.63049,-8.17419
112.63005,-8.17398
112.62964,-8.17379
112.62933,-8.17366
112.6293,-8.17365
112.62869,-8.1734
112.62862,-8.17337
112.62814,-8.17315
112.62796,-8.17307
112.62793,-8.17305
112.62757,-8.17291
112.62722,-8.17276
112.6268,-8.17258
112.62646,-8.17243
112.62637,-8.17239
112.62605,-8.17225
112.62541,-8.17197
112.62529,-8.17192
112.62527,-8.17191
112.62515,-8.17185
112.62499,-8.17178
112.62487,-8.17173
112.62467,-8.17164
112.624,-8.17135
112.62338,-8.17109
112.62314,-8.17098
112.62258,-8.17074
112.62253,-8.17072
112.6224,-8.17066
112.6222,-8.17057
112.62209,-8.17052
112.6215,-8.17027
112.62114,-8.1701
112.62085,-8.16999
112.62083,-8.16998
112.62052,-8.16986
112.62008,-8.16966
112.61987,-8.16958
112.61932,-8.16935
112.61929,-8.16934
112.61927,-8.16933
112.61901,-8.16921
112.6186,-8.16904
112.61824,-8.16888
112.61806,-8.1688
112.61761,-8.16861
112.61752,-8.16857
112.61749,-8.16856
112.61742,-8.16853
112.61722,-8.16844
112.61702,-8.16835
112.617,-8.16834
112.61638,-8.16807
112.61618,-8.16799
112.61585,-8.16784
112.61543,-8.16766
112.61523,-8.16757
112.61516,-8.16753
112.61482,-8.16738
112.6146,-8.16729
112.61431,-8.16716
112.61398,-8.16703
112.61346,-8.1668
112.61277,-8.16655
112.61275,-8.16654
112.61213,-8.16627
112.61172,-8.1661
112.6117,-8.16609
112.61169,-8.16608
112.61106,-8.16581
112.61043,-8.16552
112.60999,-8.16533
112.60981,-8.1652
112.60974,-8.16517
112.60956,-8.16513
112.60908,-8.16492
112.60846,-8.16464
112.60833,-8.16458
112.6081,-8.16448
112.60797,-8.16442
112.60759,-8.16425
112.60712,-8.16404
112.60691,-8.16395
112.60651,-8.16377
112.60639,-8.16371
112.60603,-8.16356
112.60507,-8.1631
112.60421,-8.16271
112.60345,-8.16237
112.6032,-8.16225
112.60276,-8.16202
112.60272,-8.16199
112.60248,-8.16184
112.60207,-8.16162
112.60188,-8.16151
112.60163,-8.1613
112.60101,-8.16099
112.60064,-8.16079
112.60047,-8.16068
112.60037,-8.16062
112.60027,-8.16056
112.60015,-8.16049
112.59982,-8.16029
112.59957,-8.16016
112.59937,-8.16005
112.59918,-8.15994
112.59902,-8.15984
112.59886,-8.15975
112.59844,-8.15948
112.59816,-8.15926
112.59809,-8.15921
112.59778,-8.15897
112.59762,-8.15883
112.59742,-8.15867
112.59702,-8.15836
112.5967,-8.15806
112.5963,-8.15769
112.5962,-8.1576
112.59617,-8.15757
112.59609,-8.15744
112.59601,-8.15733
112.59586,-8.15718
112.59584,-8.15715
112.59582,-8.15714
112.59569,-8.15703
112.59563,-8.15697
112.59554,-8.15691
112.59549,-8.15687
112.59526,-8.15671
112.59518,-8.15666
112.59449,-8.15611
112.59445,-8.15608
112.59424,-8.15591
112.59402,-8.15579
112.59391,-8.15574
112.59385,-8.15572
112.59377,-8.1557
112.5936,-8.15564
112.59347,-8.1556
112.59318,-8.15551
112.59248,-8.1553
112.59238,-8.15527
112.59213,-8.1552
112.59195,-8.15514
112.59082,-8.15479
112.5908,-8.15479
112.5897,-8.15448
112.58901,-8.1543
112.58864,-8.15417
112.58812,-8.15403
112.58751,-8.15386
112.58695,-8.1537
112.58673,-8.15359
112.58643,-8.15341
112.5862,-8.15328
112.58597,-8.15313
112.58571,-8.15297
112.58547,-8.15285
112.58534,-8.15281
112.58529,-8.1528
112.5852,-8.1528
112.58513,-8.15281
112.58507,-8.15283
112.58497,-8.15289
112.58491,-8.15291
112.58473,-8.15306
112.58468,-8.1531
112.58458,-8.15319
112.58454,-8.15321
112.58449,-8.15324
112.58441,-8.15327
112.58435,-8.15329
112.58427,-8.15331
112.58422,-8.1533
112.58419,-8.15329
112.58416,-8.15328
112.58411,-8.15325
112.58407,-8.15319
112.58406,-8.15318
112.58394,-8.15304
112.58386,-8.15296
112.58341,-8.15258
112.5831,-8.15236
112.58301,-8.15231
112.58277,-8.15218
112.582,-8.15175
112.58165,-8.15156
112.58088,-8.15115
112.58085,-8.15114
112.58068,-8.15104
112.58048,-8.15092
112.5803,-8.15083
112.57989,-8.15062
112.57958,-8.15048
112.5792,-8.15028
112.57883,-8.15013
112.5787,-8.15007
112.57806,-8.14978
112.57701,-8.14937
112.5764,-8.14913
112.57594,-8.14896
112.57584,-8.14892
112.57581,-8.14891
112.57559,-8.14883
112.57524,-8.1487
112.57506,-8.14863
112.57489,-8.14856
112.57432,-8.14834
112.57391,-8.14818
112.57347,-8.14802
112.57293,-8.14781
112.57266,-8.1477
112.57217,-8.14752
112.57158,-8.14729
112.57125,-8.14717
112.56954,-8.14648
112.56949,-8.14646
112.56919,-8.14633
112.5689,-8.14621
112.56855,-8.14607
112.56832,-8.14596
112.56833,-8.14591
112.56833,-8.14587
112.56835,-8.14583
112.5685,-8.14536
112.56864,-8.14507
112.56916,-8.14401
112.56919,-8.14393
112.56951,-8.14328
112.5696,-8.14309
112.56984,-8.14259
112.56999,-8.14232
112.57,-8.14229
112.57011,-8.14206
112.57015,-8.14198
112.57034,-8.14159
112.57057,-8.14111
112.5709,-8.14043
112.57118,-8.13985
112.57126,-8.13966
112.57158,-8.13892
112.57164,-8.13879
112.57177,-8.13848
112.57179,-8.13842
112.57193,-8.13813
112.57215,-8.13763
112.57222,-8.13748
112.57237,-8.13718
112.57263,-8.13657
112.57292,-8.13593
112.57296,-8.13584
112.57326,-8.13518
112.57338,-8.1349
112.57344,-8.13478
112.57349,-8.13468
112.5736,-8.13442
112.57375,-8.13407
112.57385,-8.13386
112.57385,-8.13385
112.57394,-8.13366
112.57348,-8.13345
112.5733,-8.13337
112.5731,-8.13327
112.57279,-8.13313
112.57271,-8.13308
112.57267,-8.13307
112.57251,-8.133
112.57262,-8.13286
112.57261,-8.13279
112.57266,-8.13262
112.57275,-8.13228
112.5728,-8.13211
112.57291,-8.13169
112.57324,-8.13181
112.57318,-8.13192
